id_dapil,nama_dapil,kategori,url_dapil
1279,330203,BANYUMAS 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330203
1280,330204,BANYUMAS 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330204
1281,330205,BANYUMAS 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330205
1282,330206,BANYUMAS 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330206
1283,330301,PURBALINGGA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330301
1284,330302,PURBALINGGA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330302
1285,330303,PURBALINGGA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330303
1286,330304,PURBALINGGA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330304
1287,330305,PURBALINGGA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330305
1288,330401,BANJARNEGARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330401
1289,330402,BANJARNEGARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330402
1290,330403,BANJARNEGARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330403
1291,330404,BANJARNEGARA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330404
1292,330405,BANJARNEGARA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330405
1293,330406,BANJARNEGARA 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330406
1294,330501,KEBUMEN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330501
1295,330502,KEBUMEN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330502
1296,330503,KEBUMEN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330503
1297,330504,KEBUMEN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330504
1298,330505,KEBUMEN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330505
1299,330506,KEBUMEN 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330506
1300,330507,KEBUMEN 7,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330507
1301,330601,PURWOREJO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330601
1302,330602,PURWOREJO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330602
1303,330603,PURWOREJO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330603
1304,330604,PURWOREJO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330604
1305,330605,PURWOREJO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330605
1306,330606,PURWOREJO 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330606
1307,330701,WONOSOBO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330701
1308,330702,WONOSOBO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330702
1309,330703,WONOSOBO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330703
1310,330704,WONOSOBO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330704
1311,330705,WONOSOBO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330705
1312,330706,WONOSOBO 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330706
1313,330801,MAGELANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330801
1314,330802,MAGELANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330802
1315,330803,MAGELANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330803
1316,330804,MAGELANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330804
1317,330805,MAGELANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330805
1318,330806,MAGELANG 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330806
1319,330901,BOYOLALI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330901
1320,330902,BOYOLALI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330902
1321,330903,BOYOLALI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330903
1322,330904,BOYOLALI 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330904
1323,330905,BOYOLALI 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/330905
1324,331001,KLATEN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331001
1325,331002,KLATEN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331002
1326,331003,KLATEN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331003
1327,331004,KLATEN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331004
1328,331005,KLATEN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331005
1329,331101,SUKOHARJO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331101
1330,331102,SUKOHARJO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331102
1331,331103,SUKOHARJO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331103
1332,331104,SUKOHARJO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331104
1333,331105,SUKOHARJO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331105
1334,331201,WONOGIRI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331201
1335,331202,WONOGIRI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331202
1336,331203,WONOGIRI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331203
1337,331204,WONOGIRI 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331204
1338,331205,WONOGIRI 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331205
1339,331301,KARANGANYAR 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331301
1340,331302,KARANGANYAR 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331302
1341,331303,KARANGANYAR 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331303
1342,331304,KARANGANYAR 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331304
1343,331305,KARANGANYAR 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331305
1344,331401,SRAGEN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331401
1345,331402,SRAGEN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331402
1346,331403,SRAGEN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331403
1347,331404,SRAGEN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331404
1348,331405,SRAGEN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331405
1349,331406,SRAGEN 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331406
1350,331501,GROBOGAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331501
1351,331502,GROBOGAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331502
1352,331503,GROBOGAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331503
1353,331504,GROBOGAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331504
1354,331505,GROBOGAN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331505
1355,331601,BLORA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331601
1356,331602,BLORA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331602
1357,331603,BLORA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331603
1358,331604,BLORA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331604
1359,331605,BLORA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331605
1360,331701,REMBANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331701
1361,331702,REMBANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331702
1362,331703,REMBANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331703
1363,331704,REMBANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331704
1364,331705,REMBANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331705
1365,331706,REMBANG 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331706
1366,331707,REMBANG 7,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331707
1367,331801,PATI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331801
1368,331802,PATI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331802
1369,331803,PATI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331803
1370,331804,PATI 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331804
1371,331805,PATI 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331805
1372,331901,KUDUS 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331901
1373,331902,KUDUS 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331902
1374,331903,KUDUS 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331903
1375,331904,KUDUS 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/331904
1376,332001,JEPARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332001
1377,332002,JEPARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332002
1378,332003,JEPARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332003
1379,332004,JEPARA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332004
1380,332005,JEPARA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332005
1381,332101,DEMAK 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332101
1382,332102,DEMAK 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332102
1383,332103,DEMAK 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332103
1384,332104,DEMAK 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332104
1385,332105,DEMAK 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332105
1386,332201,SEMARANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332201
1387,332202,SEMARANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332202
1388,332203,SEMARANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332203
1389,332204,SEMARANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332204
1390,332205,SEMARANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332205
1391,332301,TEMANGGUNG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332301
1392,332302,TEMANGGUNG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332302
1393,332303,TEMANGGUNG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332303
1394,332304,TEMANGGUNG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332304
1395,332305,TEMANGGUNG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332305
1396,332306,TEMANGGUNG 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332306
1397,332401,KENDAL 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332401
1398,332402,KENDAL 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332402
1399,332403,KENDAL 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332403
1400,332404,KENDAL 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332404
1401,332405,KENDAL 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332405
1402,332406,KENDAL 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332406
1403,332501,BATANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332501
1404,332502,BATANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332502
1405,332503,BATANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332503
1406,332504,BATANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332504
1407,332505,BATANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332505
1408,332601,PEKALONGAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332601
1409,332602,PEKALONGAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332602
1410,332603,PEKALONGAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332603
1411,332604,PEKALONGAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332604
1412,332605,PEKALONGAN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332605
1413,332701,PEMALANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332701
1414,332702,PEMALANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332702
1415,332703,PEMALANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332703
1416,332704,PEMALANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332704
1417,332705,PEMALANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332705
1418,332706,PEMALANG 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332706
1419,332801,TEGAL 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332801
1420,332802,TEGAL 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332802
1421,332803,TEGAL 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332803
1422,332804,TEGAL 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332804
1423,332805,TEGAL 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332805
1424,332806,TEGAL 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332806
1425,332901,BREBES 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332901
1426,332902,BREBES 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332902
1427,332903,BREBES 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332903
1428,332904,BREBES 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332904
1429,332905,BREBES 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332905
1430,332906,BREBES 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/332906
1431,337101,KOTA MAGELANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337101
1432,337102,KOTA MAGELANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337102
1433,337103,KOTA MAGELANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337103
1434,337201,KOTA SURAKARTA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337201
1435,337202,KOTA SURAKARTA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337202
1436,337203,KOTA SURAKARTA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337203
1437,337204,KOTA SURAKARTA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337204
1438,337205,KOTA SURAKARTA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337205
1439,337301,KOTA SALATIGA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337301
1440,337302,KOTA SALATIGA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337302
1441,337303,KOTA SALATIGA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337303
1442,337304,KOTA SALATIGA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337304
1443,337401,KOTA SEMARANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337401
1444,337402,KOTA SEMARANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337402
1445,337403,KOTA SEMARANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337403
1446,337404,KOTA SEMARANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337404
1447,337405,KOTA SEMARANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337405
1448,337406,KOTA SEMARANG 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337406
1449,337501,KOTA PEKALONGAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337501
1450,337502,KOTA PEKALONGAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337502
1451,337503,KOTA PEKALONGAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337503
1452,337504,KOTA PEKALONGAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337504
1453,337601,KOTA TEGAL 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337601
1454,337602,KOTA TEGAL 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337602
1455,337603,KOTA TEGAL 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337603
1456,337604,KOTA TEGAL 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/337604
1457,340101,KULON PROGO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340101
1458,340102,KULON PROGO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340102
1459,340103,KULON PROGO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340103
1460,340104,KULON PROGO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340104
1461,340105,KULON PROGO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340105
1462,340201,BANTUL 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340201
1463,340202,BANTUL 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340202
1464,340203,BANTUL 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340203
1465,340204,BANTUL 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340204
1466,340205,BANTUL 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340205
1467,340206,BANTUL 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340206
1468,340301,GUNUNGKIDUL 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340301
1469,340302,GUNUNGKIDUL 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340302
1470,340303,GUNUNGKIDUL 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340303
1471,340304,GUNUNGKIDUL 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340304
1472,340305,GUNUNGKIDUL 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340305
1473,340401,SLEMAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340401
1474,340402,SLEMAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340402
1475,340403,SLEMAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340403
1476,340404,SLEMAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340404
1477,340405,SLEMAN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340405
1478,340406,SLEMAN 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/340406
1479,347101,KOTA YOGYAKARTA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/347101
1480,347102,KOTA YOGYAKARTA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/347102
1481,347103,KOTA YOGYAKARTA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/347103
1482,347104,KOTA YOGYAKARTA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/347104
1483,347105,KOTA YOGYAKARTA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/347105
1484,350101,PACITAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350101
1485,350102,PACITAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350102
1486,350103,PACITAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350103
1487,350104,PACITAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350104
1488,350105,PACITAN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350105
1489,350106,PACITAN 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350106
1490,350201,PONOROGO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350201
1491,350202,PONOROGO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350202
1492,350203,PONOROGO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350203
1493,350204,PONOROGO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350204
1494,350205,PONOROGO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350205
1495,350206,PONOROGO 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350206
1496,350301,TRENGGALEK 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/350301
